id,url,nickname,dob,nationality,address,association,class,height,weight,name
105065,/fighter/Deron-Carlis-105065,The Pharaoh,1986-10-01,United States,"Overland Park, Kansas",American Top Team HD,Lightweight,165.1,70.76,Deron Carlis
80910,/fighter/Aaron-Roberson-80910,,1990-03-16,United States,"Miami, Oklahoma",,Featherweight,177.8,66.22,Aaron Roberson
133039,/fighter/Jermayne-Barnes-133039,Redman,1992-10-17,United States,"Miami, Florida",,Heavyweight,175.26,97.07,Jermayne Barnes
205489,/fighter/Derek-Palmer-205489,,1987-09-06,United States,"Oklahoma City, Oklahoma",,Light Heavyweight,175.26,,Derek Palmer
80671,/fighter/Ricky-Turcios-80671,Pretty Ricky,1993-06-05,United States,"Houston, Texas",,Women's Bantamweight,172.72,61.23,Ricky Turcios
143911,/fighter/Chance-Rencountre-143911,Black Eagle,1986-12-31,United States,"Pawhuska, Oklahoma",Alliance MMA,Welterweight,187.96,77.11,Chance Rencountre
80388,/fighter/Ray-Wood-80388,All Business,1989-06-06,United States,"Bucksport, Maine",Revolution MMA,Featherweight,172.72,65.77,Ray Wood
128147,/fighter/Danilo-Belluardo-128147,Caterpillar,1994-07-21,Italy,Milan,Stabile Fight Team,Welterweight,180.34,76.2,Danilo Belluardo
145249,/fighter/Anastasia-Yankova-145249,,1991-03-01,Russia,Moscow,Akademiya Box,Women’s Flyweight,165.1,56.7,Anastasia Yankova
195915,/fighter/Anjela-Pink-195915,,N/A,United States,"Spokane, Washington",,Women's Bantamweight,162.56,58.51,Anjela Pink
147723,/fighter/Daniele-Scatizzi-147723,Scat,1993-05-15,Italy,"Cerveteri, Rome",SBG Ireland,Welterweight,177.8,77.11,Daniele Scatizzi
194907,/fighter/Daniele-Miceli-194907,The Cyborg,1987-10-20,Italy,"Lamezia Terme, Calabria",Fight Club Lamezia Terme,Lightweight,170.18,70.31,Daniele Miceli
99689,/fighter/Jay-Perrin-99689,,N/A,United States,"Hudson, New Hampshire",Boston BJJTeam Triumph,Women's Bantamweight,175.26,61.23,Jay Perrin
128669,/fighter/Tim-Caron-128669,The Bear,N/A,United States,"Manchester, New Hampshire",Burgess MMA,Middleweight,185.42,81.65,Tim Caron
98983,/fighter/Justin-Sumter-98983,,1989-11-10,United States,"Myrtle Beach, South Carolina",Fighting Arts Academy CT,Middleweight,187.96,83.91,Justin Sumter
25653,/fighter/Chris-Foster-25653,Cassius,N/A,United States,"Middletown, Connecticut",Danilo Cherman Nova Uniao,Featherweight,175.26,65.77,Chris Foster
108825,/fighter/Vovka-Clay-108825,KGB,N/A,United States,"Amherst, New Hampshire",Triumph MMA,Featherweight,177.8,65.77,Vovka Clay
2605,/fighter/Evangelista-Santos-2605,Cyborg,1977-12-13,Brazil,"Rondonopolis, Mato Grosso",Chute Boxe Team Cyborg,Welterweight,177.8,77.11,Evangelista Santos
48148,/fighter/Keith-Richardson-48148,The Rockstar,1983-11-29,United States,"Rock Hill, South Carolina",Modern Warrior MMA,Featherweight,167.64,62.6,Keith Richardson
3546,/fighter/Joe-Cronin-3546,,1981-10-25,United States,"Mesa, Arizona",Arizona Fight Club,Middleweight,172.72,83.91,Joe Cronin
78386,/fighter/Djamil-Chan-78386,,1990-06-14,Netherlands,Rotterdam,Oosterbaan Gym,Lightweight,187.96,70.31,Djamil Chan
76342,/fighter/Richard-Patishnock-76342,,1987-11-25,United States,"East Stroudsburg, Pennsylvania",Team Chamber MMAMiller Brothers MMA,Lightweight,175.26,70.31,Richard Patishnock
223567,/fighter/James-Chapman-223567,,N/A,United States,"San Jose, California",,Heavyweight,185.42,104.33,James Chapman
151785,/fighter/Sean-Tucker-151785,The Apache Assassin,1989-01-10,United States,"Herlong, California",,Heavyweight,187.96,118.39,Sean Tucker
88013,/fighter/Danasabe-Mohammed-88013,,1990-10-06,United States,"Napa, California",Napa Valley MMA,Welterweight,175.26,77.11,Danasabe Mohammed
72698,/fighter/Martin-Sano-72698,,1991-05-30,United States,"Vallejo, California",Nick Diaz Gracie Fighter Academy,Welterweight,180.34,77.11,Martin Sano
83726,/fighter/Steve-Gruber-83726,The Gremlin,1990-08-13,United States,"Placerville, California",MMA Gold Fight Team,Women’s Flyweight,170.18,56.7,Steve Gruber
85035,/fighter/Rick-Reger-85035,Boomer,1987-02-20,United States,"North Concord, California",Cesar Gracie Fight TeamFKI Fitness,Lightweight,177.8,70.31,Rick Reger
15052,/fighter/Sam-Spengler-15052,The Ram,N/A,United States,"San Jose, California",Smash Gyms,Middleweight,180.34,83.91,Sam Spengler
140917,/fighter/Doyle-Childs-140917,,1979-11-11,United States,"San Jose, California",Tribull MMA,Welterweight,180.34,77.11,Doyle Childs
216883,/fighter/Joshua-Dustin-Hardwick-216883,J.D.,1987-06-11,United States,"Denver, Colorado",Elevation Fight Team,Featherweight,182.88,65.77,Joshua Dustin Hardwick
36724,/fighter/Jorge-Acosta-36724,,N/A,United States,"Salinas, California",,Lightweight,170.18,70.31,Jorge Acosta
88009,/fighter/Jaimelene-Nievera-88009,Queenie,1984-10-28,United States,"Union City, California",Dragon House MMA,Women’s Flyweight,165.1,54.43,Jaimelene Nievera
71074,/fighter/Mark-Dickman-71074,Tricky,1984-07-19,United States,"Las Vegas, Nevada",One Kick's GymSergio Penha BJJ,Featherweight,175.26,65.77,Mark Dickman
171215,/fighter/Veta-Arteaga-171215,,1987-11-07,United States,"Boise, Idaho",Combat Fitness,Women’s Flyweight,162.56,56.7,Veta Arteaga
90543,/fighter/Jackie-Vandenburgh-90543,,1981-05-10,United States,"San Diego, California",Team Quest,Women’s Flyweight,165.1,56.7,Jackie Vandenburgh
44434,/fighter/Will-Noland-44434,Iron,1980-10-28,United States,"Nine Mile Falls, Washington",Trevor Prangley's American Kickboxing Academy,Middleweight,187.96,83.91,Will Noland
21286,/fighter/Olly-Bradstreet-21286,,1983-10-06,United States,"West Valley City, Utah",,Women's Bantamweight,170.18,61.23,Olly Bradstreet
47431,/fighter/Casey-Johnson-47431,Wild Style,N/A,United States,"Middleton, Idaho",Driven Training Center,Featherweight,170.18,64.86,Casey Johnson
99315,/fighter/Brendon-Raftery-99315,,1991-07-25,United States,"Boise, Idaho",,Women's Bantamweight,170.18,61.23,Brendon Raftery
153599,/fighter/Joe-Hamilton-153599,The Manwich,1992-03-20,United States,"Twin Falls, Idaho",Sklavos MMA,Women's Bantamweight,170.18,61.23,Joe Hamilton
22529,/fighter/Tyler-Freeland-22529,Hulk Hands,N/A,United States,"Boise, Idaho",Tapout Training Center,Featherweight,149.86,65.77,Tyler Freeland
177019,/fighter/Vincent-Morales-177019,Vandetta,1990-11-12,United States,"Ontario, Oregon",,Featherweight,170.18,63.5,Vincent Morales
65944,/fighter/Hamilton-Ash-65944,The Honey Hamster,N/A,United States,Oregon,,Featherweight,180.34,65.77,Hamilton Ash
31964,/fighter/Joey-Cabezas-31964,,N/A,United States,"Lemoore, California",Team Ochoa,Middleweight,177.8,83.91,Joey Cabezas
208629,/fighter/Chris-Lewis-208629,The Law,N/A,United States,"Fresno, California",Buhawe Fighting Alliance,Heavyweight,190.5,117.93,Chris Lewis
91533,/fighter/Myron-Smith-91533,Hitman,N/A,United States,"Oakland, California",El Nino Training Center,Light Heavyweight,182.88,92.99,Myron Smith
106173,/fighter/Antoine-Smith-106173,The Bionic Man,1989-01-25,United States,"Fresno, California",Dethrone Base Camp,Lightweight,172.72,70.31,Antoine Smith
62188,/fighter/Christian-Buron-62188,,N/A,United States,"Merced, California",Last Stand Fight Team,Featherweight,172.72,64.41,Christian Buron
10661,/fighter/Thiago-Jambo-Goncalves-10661,,1980-09-27,Brazil,"Maceio, Alagoas",Toshido Mixed Martial Arts,Welterweight,180.34,77.11,Thiago Jambo Goncalves
126197,/fighter/Carrington-Banks-126197,Jetsetter,N/A,United States,"Peoria, Illinois",Blackzilians,Lightweight,175.26,70.31,Carrington Banks
65896,/fighter/Ashley-Cummins-65896,Smashley,1987-08-02,United States,"St. Louis, Missouri",Wolves Den MMA,Atomweight,160.02,48.08,Ashley Cummins
133143,/fighter/Nicole-Smith-133143,Nikki,1989-11-30,United States,"Hartford, Illinois",,Strawweight,157.48,49.9,Nicole Smith
108649,/fighter/Katy-Collins-108649,Red Dragon,1987-09-04,United States,"Marked Tree, Arkansas",,Women’s Flyweight,162.56,56.7,Katy Collins
136223,/fighter/Michelle-Pearce-136223,,1974-10-23,United States,"Lake St. Louis, Missouri",,Women's Bantamweight,162.56,58.97,Michelle Pearce
227521,/fighter/DeWayne-Diggs-227521,,1988-05-30,United States,"St. Louis, Missouri",,Middleweight,182.88,83.91,DeWayne Diggs
206853,/fighter/Jason-Christeson-206853,,1978-08-02,United States,"St. Louis, Missouri",Finney's MMA,Middleweight,180.34,83.91,Jason Christeson
223889,/fighter/Byron-Stevens-223889,,1993-04-29,United States,"St. Louis, Missouri",,Heavyweight,180.34,119.29,Byron Stevens
227541,/fighter/Lee-Burns-227541,,1984-07-13,United States,"St. Louis, Missouri",,Heavyweight,193.04,112.04,Lee Burns
41887,/fighter/Satoshi-Ishii-41887,,1986-12-19,Japan,"Ibaraki, Osaka",Independent,Heavyweight,180.34,108.86,Satoshi Ishii
34019,/fighter/Kevin-Engel-34019,The Hitman,1980-04-09,United States,"St. Louis, Missouri",Finney's Hit Squad,Welterweight,187.96,77.11,Kevin Engel
1009,/fighter/Brad-Jones-1009,Sensi,1980-09-04,United States,Missouri,War Room MMA,Welterweight,180.34,77.11,Brad Jones
161647,/fighter/Tyler-Claussen-161647,,1992-09-30,United States,Illinois,,Welterweight,175.26,77.11,Tyler Claussen
175481,/fighter/Joaquin-Buckley-175481,,1994-04-27,United States,"St. Louis, Missouri",,Welterweight,177.8,77.11,Joaquin Buckley
147799,/fighter/Matt-Murphy-147799,The KO Kid,1992-07-28,United States,"Wentzville, Missouri",Academy of Courage,Women's Bantamweight,172.72,61.23,Matt Murphy
14627,/fighter/Justin-Robbins-14627,,1980-07-29,United States,"Springfield, Illinois",Finney's HIT Squad,Featherweight,165.1,65.77,Justin Robbins
97701,/fighter/Lukasz-Klinger-97701,,1983-11-22,Poland,Przemysl,"Blood, Sweat & Tears MMA",Light Heavyweight,187.96,92.99,Lukasz Klinger
77588,/fighter/James-Gallagher-77588,The Strabanimal,1996-10-24,Ireland,"Strabane, West Tyrone",SBG Ireland,Featherweight,175.26,65.77,James Gallagher
94249,/fighter/Mike-Cutting-94249,Gip,N/A,England,"Andover, Hampshire",Kyouken MMA,Featherweight,167.64,65.77,Mike Cutting
6273,/fighter/Manuel-Garcia-6273,Manu,1972-11-05,Spain,"Oviedo, Asturias",,Lightweight,170.18,70.31,Manuel Garcia
5415,/fighter/Alex-Reid-5415,The Reidernater,1975-08-21,England,London,London Shootfighters,Middleweight,182.88,83.91,Alex Reid
40240,/fighter/CJ-Meeks-40240,,N/A,England,,,Middleweight,,83.91,C.J. Meeks
82395,/fighter/Nathaniel-Wood-82395,The Prospect,N/A,England,"Morden, Greater London",Nova ForcaTeam Titan,Women's Bantamweight,167.64,61.23,Nathaniel Wood
118795,/fighter/Chase-Morton-118795,E.T.,N/A,England,London,Extraterrestrial Martial ArtsIn the BagTeam Titan,Lightweight,182.88,70.31,Chase Morton
78421,/fighter/Jason-Radcliffe-78421,The Assassin,N/A,England,London,Tiger Muay Thai,Middleweight,185.42,83.91,Jason Radcliffe
15426,/fighter/Jack-Mason-15426,The Stone,N/A,England,"Chelmsford, Essex",BKK FightersTsunami Gym,Welterweight,180.34,77.11,Jack Mason
10556,/fighter/Luiz-Tosta-10556,,1980-08-03,Brazil,"Sao Paulo, Sao Paulo",London Shootfighters,Women's Bantamweight,172.72,61.23,Luiz Tosta
60927,/fighter/Dean-Garnett-60927,,1988-07-25,England,"Liverpool, Merseyside",Team McHale,Women's Bantamweight,167.64,61.69,Dean Garnett
53115,/fighter/Pietro-Menga-53115,Pitbull,1988-02-15,England,Manchester,MMA Academy LiverpoolSupergym Thai Boxing,Women’s Flyweight,170.18,56.7,Pietro Menga
66357,/fighter/Spencer-Hewitt-66357,The Hurt Locker,N/A,England,"Rainham, Essex",MMA Terror Squad,Women’s Flyweight,162.56,56.7,Spencer Hewitt
126171,/fighter/Mike-Shipman-126171,Sea Bass,N/A,England,,London Shootfighters,Middleweight,,83.91,Mike Shipman
48575,/fighter/Dom-Clark-48575,Dominator,1982-09-28,England,"Hammersmith, Greater London",Fight Science Gym,Middleweight,177.8,83.91,Dom Clark
68345,/fighter/Josh-Pfeifer-68345,Slipknot,N/A,United States,"Manhattan, Kansas",Combative Sports Center,Welterweight,177.8,72.12,Josh Pfeifer
94003,/fighter/Brandon-Phillips-94003,,1989-11-05,United States,"Oklahoma City, Oklahoma",American Top Team OKC,N/A,167.64,66.68,Brandon Phillips
46056,/fighter/Matt-Foster-46056,,1984-12-25,United States,"Topeka, Kansas",Topeka Jiu-Jitsu,Heavyweight,182.88,102.97,Matt Foster
187343,/fighter/Trey-Ogden-187343,,1989-11-14,United States,"Kansas City, Missouri",Glory MMA & Fitness,Lightweight,180.34,70.31,Trey Ogden
207407,/fighter/Emily-Ducote-207407,Gordinha,1994-01-01,United States,"Oklahoma City, Oklahoma",American Top Team OKC,Strawweight,157.48,52.16,Emily Ducote
146501,/fighter/Bruna-Vargas-146501,,1989-09-25,Brazil,"Porto Alegre, Rio Grande do Sul",Team Nogueira,Women’s Flyweight,165.1,56.7,Bruna Vargas
200481,/fighter/Jessica-Middleton-200481,Million Hits,1988-05-15,United States,"Wichita, Kansas",,Women’s Flyweight,170.18,56.7,Jessica Middleton
183331,/fighter/Bruna-Ellen-183331,,1996-06-26,Brazil,"Campinas, Sao Paulo",Team Nogueira Campinas,Women’s Flyweight,162.56,56.7,Bruna Ellen
204055,/fighter/LJ-Hermreck-204055,,N/A,United States,"Wichita, Kansas",,Featherweight,177.8,65.77,L.J. Hermreck
204045,/fighter/Johnny-Marigo-204045,Soldier of Christ,1993-12-20,Brazil,"Indaiatuba, Sao Paulo",Laselva MMA,Women's Bantamweight,172.72,61.23,Johnny Marigo
187347,/fighter/Andy-Riley-187347,Fast Track,1981-09-07,United States,"Kansas City, Missouri",,Women's Bantamweight,170.18,61.23,Andy Riley
48413,/fighter/Fernando-Martinez-48413,Pitbull,1980-02-03,Argentina,Buenos Aires,Glory MMA and Fitness,Lightweight,172.72,70.31,Fernando Martinez
139131,/fighter/Kyle-Estrada-139131,The Hoosier,1990-08-13,United States,"Indianapolis, Indiana",Saekson Muay ThaiBlack House MMA,Women’s Flyweight,167.64,56.7,Kyle Estrada
228021,/fighter/Joey-Davis-228021,,1993-12-29,United States,"Compton, California",Team Bodyshop,Welterweight,180.34,77.11,Joey Davis
72287,/fighter/Keith-Cutrone-72287,,N/A,United States,"Nipomo, California",CKD Academy of Martial Arts,Welterweight,185.42,77.11,Keith Cutrone
195027,/fighter/Gabriel-Green-195027,Gifted,1993-05-02,United States,"Downey, California",Subfighter MMA,Lightweight,177.8,70.31,Gabriel Green
202755,/fighter/Alex-Trinidad-202755,The Ice Cream Man,1990-07-25,United States,"La Mesa, California",The Arena,Lightweight,175.26,70.31,Alex Trinidad
154819,/fighter/Jacob-Rosales-154819,Lil' Badger,1995-07-28,United States,"La Habra, California",CSW,Lightweight,177.8,67.59,Jacob Rosales
135571,/fighter/Mike-Segura-135571,,1988-12-22,United States,"Laguna Hills, California",Subfighter MMA,Lightweight,187.96,70.31,Mike Segura
13002,/fighter/Chinzo-Machida-13002,,1977-03-09,Brazil,"Salvador, Bahia",Machida Karate Academy,Featherweight,175.26,65.77,Chinzo Machida
155005,/fighter/Jake-Roberts-155005,The North County Nightmare,1990-11-12,United States,"Florissant, Missouri",MMA Lab,Lightweight,177.8,70.31,Jake Roberts
22491,/fighter/Warren-Stewart-22491,,1989-01-14,United States,"Austin, Texas",,Lightweight,167.64,70.31,Warren Stewart
147241,/fighter/Kenya-Miranda-da-Silva-147241,,1988-04-05,Brazil,"Belo Horizonte, Minas Gerais",BH Rhinos,Women’s Flyweight,170.18,56.7,Kenya Miranda da Silva
141205,/fighter/Armando-Villarreal-141205,,N/A,United States,"Waco, Texas",,Women's Bantamweight,,61.23,Armando Villarreal
59723,/fighter/Tommy-Burghardt-59723,,N/A,United States,Texas,,Women's Bantamweight,,60.78,Tommy Burghardt
151737,/fighter/Sean-Clements-151737,,N/A,United States,"Austin, Texas",,Lightweight,,70.31,Sean Clements
205443,/fighter/David-Ramirez-205443,,N/A,United States,"Austin, Texas",,Lightweight,,70.31,David Ramirez
124441,/fighter/Garrett-Scott-124441,,1983-04-18,United States,Texas,,Welterweight,,76.66,Garrett Scott
151763,/fighter/Waylon-Bronstrup-151763,,N/A,United States,Texas,,Welterweight,,72.12,Waylon Bronstrup
64845,/fighter/Matt-Mazurek-64845,The Menace,1984-01-24,United States,"Austin, Texas",Austin Muay Thai & Jiu JitsuGracie Humaita Austin,Featherweight,177.8,65.77,Matt Mazurek
168755,/fighter/Jose-Guerra-168755,,N/A,United States,"Roma, Texas",,Women's Bantamweight,,61.23,Jose Guerra
48431,/fighter/Rey-Trujillo-48431,The Warrior,1982-01-11,United States,"Houston, Texas",Bloodline MMA,Lightweight,177.8,69.4,Rey Trujillo
20888,/fighter/James-King-20888,Deuce,1981-11-11,United States,"San Antonio, Texas",Trainer's Elite MMA,Lightweight,177.8,68.04,James King
181193,/fighter/Frank-Tate-181193,,1976-04-22,United States,"Birmingham, Alabama",,Heavyweight,187.96,110.22,Frank Tate
146637,/fighter/Jaleel-Willis-146637,The Realest,N/A,United States,"Memphis, Tennessee",Memphis Judo & Jiu-Jitsu,Welterweight,182.88,77.11,Jaleel Willis
123407,/fighter/Omar-Johnson-123407,,1988-12-21,United States,"Mobile, Alabama",Spartan Fitness,Lightweight,177.8,70.31,Omar Johnson
32473,/fighter/Brian-White-32473,,N/A,United States,"Pontotoc, Mississippi",,Welterweight,185.42,77.11,Brian White
55291,/fighter/James-Wallace-55291,Jesse James,1992-11-17,United States,"Horn Lake, Mississippi",Fisher's Bang Gym,Lightweight,177.8,69.85,James Wallace
71657,/fighter/Jonathan-Burdine-71657,,1979-02-21,United States,,,Featherweight,,65.77,Jonathan Burdine
42933,/fighter/Wade-Johnson-42933,The Hammer,1990-11-28,United States,"Bradford, Arkansas",Barata MMA,Welterweight,187.96,77.11,Wade Johnson
55299,/fighter/Tyler-Hill-55299,,1991-08-10,United States,"Greenville, Mississippi",Memphis Judo and Jiu Jitsu,Welterweight,193.04,77.11,Tyler Hill
9160,/fighter/Bobby-Brents-9160,Zombie,1982-04-14,United States,"Springfield, Illinois",Fiore MMA,Heavyweight,175.26,115.21,Bobby Brents
102885,/fighter/Ronnie-Lawrence-102885,,N/A,United States,"Murfreesboro, Tennessee",,Women's Bantamweight,172.72,61.23,Ronnie Lawrence
4033,/fighter/Grady-Hurley-4033,Sue,N/A,United States,"Saltillo, Mississippi",,Middleweight,185.42,83.91,Grady Hurley
2839,/fighter/Chad-Cook-2839,,N/A,United States,"Birmingham, Alabama",,Heavyweight,187.96,99.79,Chad Cook
71291,/fighter/Tom-English-71291,The Terror,1975-03-25,United States,"Long Island, New York",Bellmore KickboxingGracie Barra,Featherweight,172.72,65.77,Tom English
4184,/fighter/Sergei-Kharitonov-4184,,1980-08-18,Russia,Moscow,Golden Glory,Heavyweight,193.04,117.03,Sergei Kharitonov
235051,/fighter/Hannah-Regina-Merullo-235051,,N/A,United States,"Boston, Massachusetts",,Women’s Flyweight,162.56,56.7,Hannah Regina Merullo
58500,/fighter/Steve-Skrzat-58500,,N/A,United States,"Burrillville, Rhode Island",Rivera Athletic CenterNew England Combat,Light Heavyweight,180.34,88.45,Steve Skrzat
70710,/fighter/Tyler-King-70710,The Marauder,1980-09-05,United States,"North Attleboro, Massachusetts",Connors MMA,Heavyweight,195.58,101.6,Tyler King
204623,/fighter/Tyrell-Fortune-204623,,1990-07-04,United States,"Portland, Oregon",Arizona Combat Sports,Heavyweight,187.96,112.94,Tyrell Fortune
231659,/fighter/Cody-Miskell-231659,,N/A,United States,"Georgetown, Kentucky",,Heavyweight,177.8,119.29,Cody Miskell
197807,/fighter/Ed-Ruth-197807,,1990-10-21,United States,"Susquehanna Township, Pennsylvania",Dethrone Base Camp,Middleweight,180.34,83.91,Ed Ruth
237891,/fighter/Dustin-CollinsMiles-237891,,1992-03-09,United States,"Hazard, Kentucky",,Light Heavyweight,187.96,87.09,Dustin Collins-Miles
157483,/fighter/Carlos-Correia-157483,,N/A,United States,"Naugatuck, Connecticut",Danilo Cherman Nova Uniao,Welterweight,175.26,77.11,Carlos Correia
133401,/fighter/Vinicius-de-Jesus-133401,The Brazilian Bad Boy,1990-01-27,Brazil,"Porto Alegre, Rio Grande do Sul",Team LinkRenzo Gracie Jiu-Jitsu,Welterweight,180.34,77.11,Vinicius de Jesus
